,0
"(2, 0, 276737)",4.67528
"(2, 0, 276738)",1.36109
"(2, 1, 276183)",1.25015
"(2, 1, 276184)",2.37475
"(2, 1, 275911)",1.98566
"(2, 1, 275912)",3.01805
"(2, 1, 276240)",1.18621
"(2, 1, 276241)",1.51999
"(2, 1, 276264)",1.13076
"(2, 1, 276265)",1.11334
"(2, 1, 276268)",1.09745
"(2, 1, 276269)",1.2586700000000002
"(2, 1, 276737)",1.6950900000000002
"(2, 1, 276738)",1.44364
"(2, 2, 276183)",1.24785
"(2, 2, 276184)",2.13173
"(2, 2, 275911)",1.76768
"(2, 2, 275912)",2.78406
"(2, 2, 276240)",1.17591
"(2, 2, 276241)",1.47947
"(2, 2, 276264)",1.17545
"(2, 2, 276265)",1.08816
"(2, 2, 276268)",1.09206
"(2, 2, 276269)",1.22568
"(2, 2, 276737)",1.82366
"(2, 2, 276738)",1.47102
"(3, 0, 276183)",1.25243
"(3, 0, 276184)",2.10315
"(3, 0, 275911)",1.65345
"(3, 0, 275912)",2.36652
"(3, 0, 276240)",1.17293
"(3, 0, 276241)",1.41834
"(3, 0, 276264)",1.20262
"(3, 0, 276265)",1.1058
"(3, 0, 276268)",1.0732700000000002
"(3, 0, 276269)",1.19416
"(3, 0, 276737)",2.45622
"(3, 0, 276738)",1.67777
"(3, 1, 276183)",1.24918
"(3, 1, 276184)",1.7406700000000002
"(3, 1, 275911)",1.53369
"(3, 1, 275912)",2.0396
"(3, 1, 276240)",1.22354
"(3, 1, 276241)",1.42519
"(3, 1, 276264)",1.16962
"(3, 1, 276265)",1.12845
"(3, 1, 276268)",1.09952
"(3, 1, 276269)",1.2038
"(3, 1, 276737)",2.7780400000000003
"(3, 1, 276738)",1.74767
"(3, 2, 276183)",1.20351
"(3, 2, 276184)",1.50521
"(3, 2, 275911)",1.40952
"(3, 2, 275912)",1.79257
"(3, 2, 276240)",1.2077
"(3, 2, 276241)",1.19862
"(3, 2, 276264)",1.25295
"(3, 2, 276265)",1.14094
"(3, 2, 276268)",1.08929
"(3, 2, 276269)",1.14911
"(3, 2, 276737)",2.2335700000000003
"(3, 2, 276738)",2.18813
"(4, 0, 276183)",1.107
"(4, 0, 276184)",1.28223
"(4, 0, 275911)",1.17297
"(4, 0, 275912)",1.12635
"(4, 0, 276240)",1.18132
"(4, 0, 276241)",1.11771
"(4, 0, 276264)",1.18485
"(4, 0, 276265)",1.29997
"(4, 0, 276268)",1.14295
"(4, 0, 276269)",1.12058
"(4, 0, 276737)",1.87392
"(4, 0, 276738)",2.09591
"(4, 1, 276183)",1.12113
"(4, 1, 276184)",1.22554
"(4, 1, 275911)",1.19925
"(4, 1, 275912)",1.14013
"(4, 1, 276240)",1.16279
"(4, 1, 276241)",1.09175
"(4, 1, 276264)",1.18622
"(4, 1, 276265)",1.14452
"(4, 1, 276268)",1.10232
"(4, 1, 276269)",1.09116
"(4, 1, 276737)",1.8398
"(4, 1, 276738)",1.88651
"(4, 2, 276183)",1.14448
"(4, 2, 276184)",1.175
"(4, 2, 275911)",1.24378
"(4, 2, 275912)",1.15364
"(4, 2, 276240)",1.12877
"(4, 2, 276241)",1.07494
"(4, 2, 276264)",1.17585
"(4, 2, 276265)",1.12176
"(4, 2, 276268)",1.04908
"(4, 2, 276269)",1.06597
"(4, 2, 276737)",1.7571900000000005
"(4, 2, 276738)",2.06371
"(5, 0, 276183)",1.14608
"(5, 0, 276184)",1.1615
"(5, 0, 275911)",1.21211
"(5, 0, 275912)",1.15648
"(5, 0, 276240)",1.17881
"(5, 0, 276241)",1.08839
"(5, 0, 276264)",1.18137
"(5, 0, 276265)",1.19763
"(5, 0, 276268)",1.08066
"(5, 0, 276269)",1.10435
"(5, 0, 276737)",1.81724
"(5, 0, 276738)",2.16432
"(5, 1, 276183)",1.14534
"(5, 1, 276184)",1.16571
"(5, 1, 275911)",1.21849
"(5, 1, 275912)",1.18836
"(5, 1, 276240)",1.18098
"(5, 1, 276241)",1.09978
"(5, 1, 276264)",1.1668
"(5, 1, 276265)",1.17209
"(5, 1, 276268)",1.07499
"(5, 1, 276269)",1.11481
"(5, 1, 276737)",1.82359
"(5, 1, 276738)",3.5901400000000003
"(5, 2, 276183)",1.15707
"(5, 2, 276184)",1.18089
"(5, 2, 275911)",1.15244
"(5, 2, 275912)",1.45131
"(5, 2, 276240)",1.17754
"(5, 2, 276241)",1.11911
"(5, 2, 276264)",1.1636
"(5, 2, 276265)",1.15493
"(5, 2, 276268)",1.08139
"(5, 2, 276269)",1.1222299999999998
"(5, 2, 276737)",1.88292
"(5, 2, 276738)",2.73451
"(6, 0, 276183)",1.82669
"(6, 0, 276184)",1.87588
"(6, 0, 275911)",1.36818
"(6, 0, 275912)",2.03709
"(6, 0, 276240)",1.24452
"(6, 0, 276241)",1.18164
"(6, 0, 276264)",1.18374
"(6, 0, 276265)",1.21901
"(6, 0, 276268)",1.15801
"(6, 0, 276269)",1.2037
"(6, 0, 276737)",6.22234
"(6, 0, 276738)",6.03632
"(6, 1, 276183)",1.88541
"(6, 1, 276184)",1.65422
"(6, 1, 275911)",1.60808
"(6, 1, 275912)",1.96071
"(6, 1, 276240)",1.34363
"(6, 1, 276241)",1.13279
"(6, 1, 276264)",1.11768
"(6, 1, 276265)",1.15971
"(6, 1, 276268)",1.13461
"(6, 1, 276269)",1.19163
"(6, 1, 276737)",6.82155
"(6, 1, 276738)",5.41071
"(6, 2, 276183)",2.20424
"(6, 2, 276184)",1.73981
"(6, 2, 275911)",2.06432
"(6, 2, 275912)",3.07294
"(6, 2, 276240)",1.42658
"(6, 2, 276241)",1.12773
"(6, 2, 276264)",1.1436
"(6, 2, 276265)",1.14388
"(6, 2, 276268)",1.16233
"(6, 2, 276269)",1.1876
"(6, 2, 276737)",5.76628
"(6, 2, 276738)",7.320089999999999
"(7, 0, 276183)",2.11559
"(7, 0, 276184)",1.71
"(7, 0, 275911)",2.03028
"(7, 0, 275912)",3.5903
"(7, 0, 276240)",1.6525900000000002
"(7, 0, 276241)",1.14786
"(7, 0, 276264)",1.15621
"(7, 0, 276265)",1.35639
"(7, 0, 276268)",1.1448200000000002
"(7, 0, 276269)",1.21242
"(7, 0, 276737)",3.22962
"(7, 0, 276738)",4.45381
"(7, 1, 276183)",1.88849
"(7, 1, 276184)",1.6615400000000002
"(7, 1, 275911)",1.88568
"(7, 1, 275912)",6.38385
"(7, 1, 276240)",2.27788
"(7, 1, 276241)",1.36955
"(7, 1, 276264)",1.13941
"(7, 1, 276265)",1.66087
"(7, 1, 276268)",1.14471
"(7, 1, 276269)",1.23514
"(7, 1, 276737)",2.31087
"(7, 1, 276738)",4.14035
"(7, 2, 276183)",1.44587
"(7, 2, 276184)",1.70963
"(7, 2, 275911)",1.84314
"(7, 2, 275912)",5.16821
"(7, 2, 276240)",2.4489400000000003
"(7, 2, 276241)",1.44812
"(7, 2, 276264)",1.12248
"(7, 2, 276265)",1.5912
"(7, 2, 276268)",1.1606
"(7, 2, 276269)",1.2768
"(7, 2, 276737)",2.33158
"(7, 2, 276738)",5.08997
"(8, 0, 276183)",2.1667
"(8, 0, 276184)",2.06822
"(8, 0, 275911)",1.6476
"(8, 0, 275912)",2.04462
"(8, 0, 276240)",2.74094
"(8, 0, 276241)",1.24866
"(8, 0, 276264)",1.13741
"(8, 0, 276265)",1.30288
"(8, 0, 276268)",1.20777
"(8, 0, 276269)",1.17875
"(8, 0, 276737)",2.9542900000000003
"(8, 0, 276738)",3.05314
"(8, 1, 276183)",2.31516
"(8, 1, 276184)",2.09693
"(8, 1, 275911)",1.7884
"(8, 1, 275912)",1.96278
"(8, 1, 276240)",2.76311
"(8, 1, 276241)",1.22549
"(8, 1, 276264)",1.15988
"(8, 1, 276265)",1.3938
"(8, 1, 276268)",1.23382
"(8, 1, 276269)",1.2140799999999998
"(8, 1, 276737)",2.20459
"(8, 1, 276738)",2.1669400000000003
"(8, 2, 276183)",2.20683
"(8, 2, 276184)",2.09791
"(8, 2, 275911)",1.79584
"(8, 2, 275912)",1.7679
"(8, 2, 276240)",2.4503
"(8, 2, 276241)",1.21778
"(8, 2, 276264)",1.13606
"(8, 2, 276265)",1.22426
"(8, 2, 276268)",1.23894
"(8, 2, 276269)",1.22005
"(8, 2, 276737)",1.84793
"(8, 2, 276738)",3.00643
"(9, 0, 276183)",2.58184
"(9, 0, 276184)",1.95642
"(9, 0, 275911)",1.7062400000000002
"(9, 0, 275912)",1.64514
"(9, 0, 276240)",2.01227
"(9, 0, 276241)",1.25993
"(9, 0, 276264)",1.24491
"(9, 0, 276265)",1.2882
"(9, 0, 276268)",1.18997
"(9, 0, 276269)",1.21249
"(9, 0, 276737)",1.78237
"(9, 0, 276738)",3.1659
"(9, 1, 276183)",3.46904
"(9, 1, 276184)",1.8716
"(9, 1, 275911)",1.7700900000000002
"(9, 1, 275912)",1.67122
"(9, 1, 276240)",1.7725400000000002
"(9, 1, 276241)",1.48888
"(9, 1, 276264)",1.27234
"(9, 1, 276265)",1.32099
"(9, 1, 276268)",1.178
"(9, 1, 276269)",1.18692
"(9, 1, 276737)",1.83541
"(9, 1, 276738)",3.96672
"(9, 2, 276183)",3.85023
"(9, 2, 276184)",1.91561
"(9, 2, 275911)",1.82688
"(9, 2, 275912)",2.34633
"(9, 2, 276240)",2.09141
"(9, 2, 276241)",1.57413
"(9, 2, 276264)",1.17714
"(9, 2, 276265)",1.44861
"(9, 2, 276268)",1.24493
"(9, 2, 276269)",1.16379
"(9, 2, 276737)",1.84997
"(9, 2, 276738)",3.81142
"(10, 0, 276183)",2.60187
"(10, 0, 276184)",2.2345200000000003
"(10, 0, 275911)",1.7662099999999998
"(10, 0, 275912)",2.09249
"(10, 0, 276240)",3.76536
"(10, 0, 276241)",1.3816
"(10, 0, 276264)",1.18363
"(10, 0, 276265)",1.53345
"(10, 0, 276268)",1.39424
"(10, 0, 276269)",1.27623
"(10, 0, 276737)",1.67275
"(10, 0, 276738)",3.4738900000000004
"(10, 1, 276183)",2.58665
"(10, 1, 276184)",2.23445
"(10, 1, 275911)",1.90492
"(10, 1, 275912)",2.0739
"(10, 1, 276240)",3.80529
"(10, 1, 276241)",1.42931
"(10, 1, 276264)",1.19781
"(10, 1, 276265)",1.3309799999999998
"(10, 1, 276268)",1.38798
"(10, 1, 276269)",1.23565
"(10, 1, 276737)",1.8054
"(10, 1, 276738)",3.99296
"(10, 2, 276183)",3.12508
"(10, 2, 276184)",2.0702
"(10, 2, 275911)",1.80864
"(10, 2, 275912)",1.96149
"(10, 2, 276240)",3.78609
"(10, 2, 276241)",1.3366
"(10, 2, 276264)",1.1969299999999998
"(10, 2, 276265)",1.21431
"(10, 2, 276268)",1.39089
"(10, 2, 276269)",1.23516
"(10, 2, 276737)",2.0116
"(10, 2, 276738)",3.5524
"(11, 0, 276183)",3.92664
"(11, 0, 276184)",2.11195
"(11, 0, 275911)",1.7847
"(11, 0, 275912)",1.93069
"(11, 0, 276240)",3.18193
"(11, 0, 276241)",1.3088799999999998
"(11, 0, 276264)",1.18194
"(11, 0, 276265)",1.16205
"(11, 0, 276268)",1.40288
"(11, 0, 276269)",1.22545
"(11, 0, 276737)",1.6412099999999998
"(11, 0, 276738)",4.84675
"(11, 1, 276183)",4.1235
"(11, 1, 276184)",2.1095
"(11, 1, 275911)",1.7642
"(11, 1, 275912)",1.94407
"(11, 1, 276240)",3.0009
"(11, 1, 276241)",1.28024
"(11, 1, 276264)",1.1886
"(11, 1, 276265)",1.1731
"(11, 1, 276268)",1.3903299999999998
"(11, 1, 276269)",1.21143
"(11, 1, 276737)",1.63007
"(11, 1, 276738)",3.73175
"(11, 2, 276183)",4.0382099999999985
"(11, 2, 276184)",1.92156
"(11, 2, 275911)",1.7429599999999998
"(11, 2, 275912)",1.83438
"(11, 2, 276240)",2.80005
"(11, 2, 276241)",1.28391
"(11, 2, 276264)",1.20422
"(11, 2, 276265)",1.1598700000000002
"(11, 2, 276268)",1.34265
"(11, 2, 276269)",1.1498700000000002
"(11, 2, 276737)",1.7376
"(11, 2, 276738)",2.31543
"(12, 0, 276183)",1.94436
"(12, 0, 276184)",1.35849
"(12, 0, 275911)",1.97962
"(12, 0, 275912)",1.68903
"(12, 0, 276240)",2.25185
"(12, 0, 276241)",1.23479
"(12, 0, 276264)",1.25745
"(12, 0, 276265)",1.34493
"(12, 0, 276268)",1.22391
"(12, 0, 276269)",1.20119
"(12, 0, 276737)",1.78403
"(12, 0, 276738)",1.6615400000000002
"(12, 1, 276183)",1.95278
"(12, 1, 276184)",1.2245700000000002
"(12, 1, 275911)",1.92688
"(12, 1, 275912)",1.63122
"(12, 1, 276240)",2.14418
"(12, 1, 276241)",1.17509
"(12, 1, 276264)",1.26317
"(12, 1, 276265)",1.42002
"(12, 1, 276268)",1.26554
"(12, 1, 276269)",1.18611
"(12, 1, 276737)",1.96707
"(12, 1, 276738)",2.44511
"(12, 2, 276183)",2.02629
"(12, 2, 276184)",1.17036
"(12, 2, 275911)",1.88615
"(12, 2, 275912)",1.64582
"(12, 2, 276240)",1.89148
"(12, 2, 276241)",1.20338
"(12, 2, 276264)",1.25659
"(12, 2, 276265)",1.38447
"(12, 2, 276268)",1.31684
"(12, 2, 276269)",1.18475
"(12, 2, 276737)",2.01056
"(12, 2, 276738)",4.04401
"(13, 0, 276183)",2.10488
"(13, 0, 276184)",1.16434
"(13, 0, 275911)",1.87058
"(13, 0, 275912)",1.6799099999999998
"(13, 0, 276240)",1.69762
"(13, 0, 276241)",1.20406
"(13, 0, 276264)",1.25122
"(13, 0, 276265)",1.28588
"(13, 0, 276268)",1.41736
"(13, 0, 276269)",1.22662
"(13, 0, 276737)",1.8004099999999998
"(13, 0, 276738)",2.91712
"(13, 1, 276183)",2.136
"(13, 1, 276184)",1.1755
"(13, 1, 275911)",1.73465
"(13, 1, 275912)",2.7040900000000003
"(13, 1, 276240)",1.51437
"(13, 1, 276241)",1.20031
"(13, 1, 276264)",1.2329
"(13, 1, 276265)",1.2845
"(13, 1, 276268)",1.30491
"(13, 1, 276269)",1.2025
"(13, 1, 276737)",1.75958
"(13, 1, 276738)",3.3311
"(13, 2, 276183)",2.09062
"(13, 2, 276184)",1.19096
"(13, 2, 275911)",1.6751599999999998
"(13, 2, 275912)",2.09404
"(13, 2, 276240)",1.50532
"(13, 2, 276241)",1.19236
"(13, 2, 276264)",1.19383
"(13, 2, 276265)",1.62678
"(13, 2, 276268)",1.29229
"(13, 2, 276269)",1.21545
"(13, 2, 276737)",2.4142900000000003
"(13, 2, 276738)",2.1995
"(0, 0, 276183)",1.07975
"(0, 0, 276184)",1.19815
"(0, 0, 275911)",1.10433
"(0, 0, 275912)",1.19167
"(0, 0, 276240)",1.14122
"(0, 0, 276241)",1.14335
"(0, 0, 276264)",1.17656
"(0, 0, 276265)",1.0511700000000002
"(0, 0, 276268)",1.06897
"(0, 0, 276269)",1.1409200000000002
"(0, 0, 276737)",1.51051
"(0, 0, 276738)",1.3762
"(0, 1, 276183)",1.11763
"(0, 1, 276184)",1.20315
"(0, 1, 275911)",1.09365
"(0, 1, 275912)",1.24518
"(0, 1, 276240)",1.1235
"(0, 1, 276241)",1.14929
"(0, 1, 276264)",1.18933
"(0, 1, 276265)",1.0638
"(0, 1, 276268)",1.05921
"(0, 1, 276269)",1.11137
"(0, 1, 276737)",1.42203
"(0, 1, 276738)",1.44792
"(0, 2, 276183)",1.10253
"(0, 2, 276184)",1.2705
"(0, 2, 275911)",1.0728
"(0, 2, 275912)",1.36177
"(0, 2, 276240)",1.12385
"(0, 2, 276241)",1.1578
"(0, 2, 276264)",1.15256
"(0, 2, 276265)",1.08575
"(0, 2, 276268)",1.07463
"(0, 2, 276269)",1.12075
"(0, 2, 276737)",1.39574
"(0, 2, 276738)",1.3488
"(1, 0, 276183)",1.09929
"(1, 0, 276184)",1.37207
"(1, 0, 275911)",1.07577
"(1, 0, 275912)",1.47486
"(1, 0, 276240)",1.12944
"(1, 0, 276241)",1.1407200000000002
"(1, 0, 276264)",1.17244
"(1, 0, 276265)",1.08735
"(1, 0, 276268)",1.10805
"(1, 0, 276269)",1.16626
"(1, 0, 276737)",1.58945
"(1, 0, 276738)",1.36366
"(1, 1, 276183)",1.11803
"(1, 1, 276184)",1.32431
"(1, 1, 275911)",1.1156700000000002
"(1, 1, 275912)",1.51173
"(1, 1, 276240)",1.16238
"(1, 1, 276241)",1.16251
"(1, 1, 276264)",1.17813
"(1, 1, 276265)",1.08637
"(1, 1, 276268)",1.0723200000000002
"(1, 1, 276269)",1.17107
"(1, 1, 276737)",1.63814
"(1, 1, 276738)",1.46836
"(1, 2, 276183)",1.11267
"(1, 2, 276184)",1.26409
"(1, 2, 275911)",1.1287
"(1, 2, 275912)",1.54576
"(1, 2, 276240)",1.1506
"(1, 2, 276241)",1.16826
"(1, 2, 276264)",1.15156
"(1, 2, 276265)",1.09416
"(1, 2, 276268)",1.09545
"(1, 2, 276269)",1.17644
"(1, 2, 276737)",1.61656
"(1, 2, 276738)",1.4832
"(2, 0, 276183)",1.37636
"(2, 0, 276184)",2.28445
"(2, 0, 275911)",1.31294
"(2, 0, 275912)",1.35381
"(2, 0, 276240)",1.17067
"(2, 0, 276241)",1.18779
"(2, 0, 276264)",1.17808
"(2, 0, 276265)",1.1165
"(2, 0, 276268)",1.1992200000000002
"(2, 0, 276269)",1.16639
"(2, 0, 276737)",1.63105
"(2, 0, 276738)",1.52304
"(2, 1, 276183)",1.3995799999999998
"(2, 1, 276184)",2.42793
"(2, 1, 275911)",1.21795
"(2, 1, 275912)",1.33704
"(2, 1, 276240)",1.15903
"(2, 1, 276241)",1.21627
"(2, 1, 276264)",1.18454
"(2, 1, 276265)",1.10837
"(2, 1, 276268)",1.15569
"(2, 1, 276269)",1.16571
"(2, 1, 276737)",1.7535599999999998
"(2, 1, 276738)",1.585
"(2, 2, 276183)",1.4392
"(2, 2, 276184)",2.60398
"(2, 2, 275911)",1.22963
"(2, 2, 275912)",1.30452
"(2, 2, 276240)",1.15845
"(2, 2, 276241)",1.18482
"(2, 2, 276264)",1.20451
"(2, 2, 276265)",1.11036
"(2, 2, 276268)",1.166
"(2, 2, 276269)",1.18945
"(2, 2, 276737)",1.63753
"(2, 2, 276738)",1.77683
"(3, 0, 276183)",1.51552
"(3, 0, 276184)",2.61266
"(3, 0, 275911)",1.2841200000000002
"(3, 0, 275912)",1.25627
"(3, 0, 276240)",1.16074
"(3, 0, 276241)",1.23019
"(3, 0, 276264)",1.22172
"(3, 0, 276265)",1.13661
"(3, 0, 276268)",1.17526
"(3, 0, 276269)",1.20246
"(3, 0, 276737)",1.73653
"(3, 0, 276738)",2.28181
"(3, 1, 276183)",1.5345
"(3, 1, 276184)",2.37222
"(3, 1, 275911)",1.31187
"(3, 1, 275912)",1.22065
"(3, 1, 276240)",1.1697
"(3, 1, 276241)",1.20735
"(3, 1, 276264)",1.19457
"(3, 1, 276265)",1.15959
"(3, 1, 276268)",1.25547
"(3, 1, 276269)",1.23034
"(3, 1, 276737)",1.81762
"(3, 1, 276738)",2.60941
"(3, 2, 276183)",1.47292
"(3, 2, 276184)",2.16528
"(3, 2, 275911)",1.27163
"(3, 2, 275912)",1.25076
"(3, 2, 276240)",1.15811
"(3, 2, 276241)",1.18565
"(3, 2, 276264)",1.17348
"(3, 2, 276265)",1.1584
"(3, 2, 276268)",1.30592
"(3, 2, 276269)",1.19833
"(3, 2, 276737)",1.7133200000000002
"(3, 2, 276738)",2.38116
"(4, 0, 276183)",1.12994
"(4, 0, 276184)",1.57138
"(4, 0, 275911)",1.19609
"(4, 0, 275912)",1.19172
"(4, 0, 276240)",1.1757799999999998
"(4, 0, 276241)",1.62813
"(4, 0, 276264)",1.41386
"(4, 0, 276265)",1.16606
"(4, 0, 276268)",1.2119799999999998
"(4, 0, 276269)",1.12546
"(4, 0, 276737)",1.82667
"(4, 0, 276738)",1.86827
"(4, 1, 276183)",1.13036
"(4, 1, 276184)",1.41595
"(4, 1, 275911)",1.23069
"(4, 1, 275912)",1.12606
"(4, 1, 276240)",1.16462
"(4, 1, 276241)",1.79165
"(4, 1, 276264)",1.50691
"(4, 1, 276265)",1.11415
"(4, 1, 276268)",1.11445
"(4, 1, 276269)",1.10519
"(4, 1, 276737)",1.715
"(4, 1, 276738)",1.92197
"(4, 2, 276183)",1.14527
"(4, 2, 276184)",1.35185
"(4, 2, 275911)",1.21531
"(4, 2, 275912)",1.16644
"(4, 2, 276240)",1.11417
"(4, 2, 276241)",1.74118
"(4, 2, 276264)",1.29883
"(4, 2, 276265)",1.14855
"(4, 2, 276268)",1.12006
"(4, 2, 276269)",1.15599
"(4, 2, 276737)",1.75456
"(4, 2, 276738)",2.05896
"(5, 0, 276183)",1.14947
"(5, 0, 276184)",1.18148
"(5, 0, 275911)",1.17554
"(5, 0, 275912)",1.18087
"(5, 0, 276240)",1.14826
"(5, 0, 276241)",1.20407
"(5, 0, 276264)",1.15923
"(5, 0, 276265)",1.12526
"(5, 0, 276268)",1.10388
"(5, 0, 276269)",1.12614
"(5, 0, 276737)",1.67133
"(5, 0, 276738)",2.05782
"(5, 1, 276183)",1.12981
"(5, 1, 276184)",1.197
"(5, 1, 275911)",1.16072
"(5, 1, 275912)",1.23472
"(5, 1, 276240)",1.16153
"(5, 1, 276241)",1.147
"(5, 1, 276264)",1.21476
"(5, 1, 276265)",1.12533
"(5, 1, 276268)",1.0859299999999998
"(5, 1, 276269)",1.10066
"(5, 1, 276737)",1.64156
"(5, 1, 276738)",2.86076
"(5, 2, 276183)",1.13488
"(5, 2, 276184)",1.32099
"(5, 2, 275911)",1.14716
"(5, 2, 275912)",1.28331
"(5, 2, 276240)",1.15859
"(5, 2, 276241)",1.12734
"(5, 2, 276264)",1.20464
"(5, 2, 276265)",1.1436
"(5, 2, 276268)",1.10477
"(5, 2, 276269)",1.1
"(5, 2, 276737)",1.64526
"(5, 2, 276738)",2.40345
"(6, 0, 276183)",1.38874
"(6, 0, 276184)",2.59117
"(6, 0, 275911)",1.5460200000000002
"(6, 0, 275912)",1.66237
"(6, 0, 276240)",1.20786
"(6, 0, 276241)",1.18234
"(6, 0, 276264)",1.20908
"(6, 0, 276265)",1.5606
"(6, 0, 276268)",1.14739
"(6, 0, 276269)",1.221
"(6, 0, 276737)",2.31553
"(6, 0, 276738)",4.10674
"(6, 1, 276183)",1.45544
"(6, 1, 276184)",2.3785
"(6, 1, 275911)",1.58973
"(6, 1, 275912)",1.7738200000000002
"(6, 1, 276240)",1.21718
"(6, 1, 276241)",1.17252
"(6, 1, 276264)",1.1781700000000002
"(6, 1, 276265)",1.97828
"(6, 1, 276268)",1.16493
"(6, 1, 276269)",1.18035
"(6, 1, 276737)",1.7593599999999998
"(6, 1, 276738)",4.55198
"(6, 2, 276183)",1.58697
"(6, 2, 276184)",2.14184
"(6, 2, 275911)",1.57332
"(6, 2, 275912)",1.86348
"(6, 2, 276240)",1.19118
"(6, 2, 276241)",1.13962
"(6, 2, 276264)",1.2112
"(6, 2, 276265)",2.9464900000000003
"(6, 2, 276268)",1.1586299999999998
"(6, 2, 276269)",1.17414
"(6, 2, 276737)",1.81779
"(6, 2, 276738)",4.58052
"(7, 0, 276183)",1.77859
"(7, 0, 276184)",1.87392
"(7, 0, 275911)",1.63919
"(7, 0, 275912)",1.79902
"(7, 0, 276240)",1.26916
"(7, 0, 276241)",1.16094
"(7, 0, 276264)",1.20739
"(7, 0, 276265)",2.00992
"(7, 0, 276268)",1.15544
"(7, 0, 276269)",1.2183700000000002
"(7, 0, 276737)",2.14573
"(7, 0, 276738)",4.13965
"(7, 1, 276183)",1.86468
"(7, 1, 276184)",1.87617
"(7, 1, 275911)",1.6626299999999998
"(7, 1, 275912)",1.7587
"(7, 1, 276240)",1.24892
"(7, 1, 276241)",1.24194
"(7, 1, 276264)",1.20814
"(7, 1, 276265)",1.79171
"(7, 1, 276268)",1.16793
"(7, 1, 276269)",1.25458
"(7, 1, 276737)",2.01068
"(7, 1, 276738)",6.40857
"(7, 2, 276183)",1.93786
"(7, 2, 276184)",1.95652
"(7, 2, 275911)",1.67291
"(7, 2, 275912)",1.72881
"(7, 2, 276240)",1.27772
"(7, 2, 276241)",1.48862
"(7, 2, 276264)",1.19904
"(7, 2, 276265)",1.5466799999999998
"(7, 2, 276268)",1.14669
"(7, 2, 276269)",1.26021
"(7, 2, 276737)",2.0666
"(7, 2, 276738)",6.5116
"(8, 0, 276183)",4.76464
"(8, 0, 276184)",2.10204
"(8, 0, 275911)",2.14189
"(8, 0, 275912)",1.16119
"(8, 0, 276240)",1.19758
"(8, 0, 276241)",1.31841
"(8, 0, 276264)",1.18992
"(8, 0, 276265)",1.45721
"(8, 0, 276268)",1.1866
"(8, 0, 276269)",1.22819
"(8, 0, 276737)",1.8162
"(8, 0, 276738)",4.27418
"(8, 1, 276183)",4.77528
"(8, 1, 276184)",1.86344
"(8, 1, 275911)",2.13763
"(8, 1, 275912)",1.29184
"(8, 1, 276240)",1.2053
"(8, 1, 276241)",1.37003
"(8, 1, 276264)",1.16594
"(8, 1, 276265)",1.18206
"(8, 1, 276268)",1.17517
"(8, 1, 276269)",1.18109
"(8, 1, 276737)",2.0082
"(8, 1, 276738)",4.67635
"(8, 2, 276183)",5.85307
"(8, 2, 276184)",1.62209
"(8, 2, 275911)",2.28873
"(8, 2, 275912)",1.53739
"(8, 2, 276240)",1.28316
"(8, 2, 276241)",1.61564
"(8, 2, 276264)",1.17593
"(8, 2, 276265)",1.22144
"(8, 2, 276268)",1.18458
"(8, 2, 276269)",1.20848
"(8, 2, 276737)",1.74659
"(8, 2, 276738)",4.88103
"(9, 0, 276183)",4.05049
"(9, 0, 276184)",1.4633200000000002
"(9, 0, 275911)",2.19016
"(9, 0, 275912)",2.06484
"(9, 0, 276240)",1.51505
"(9, 0, 276241)",1.48916
"(9, 0, 276264)",1.17342
"(9, 0, 276265)",1.2413299999999998
"(9, 0, 276268)",1.16991
"(9, 0, 276269)",1.15633
"(9, 0, 276737)",1.7190299999999998
"(9, 0, 276738)",2.17941
"(9, 1, 276183)",2.11301
"(9, 1, 276184)",1.51358
"(9, 1, 275911)",1.76995
"(9, 1, 275912)",2.1568400000000003
"(9, 1, 276240)",1.66254
"(9, 1, 276241)",1.26712
"(9, 1, 276264)",1.12163
"(9, 1, 276265)",1.2165700000000002
"(9, 1, 276268)",1.15969
"(9, 1, 276269)",1.2093200000000002
"(9, 1, 276737)",1.7409599999999998
"(9, 1, 276738)",2.84201
"(9, 2, 276183)",1.84774
"(9, 2, 276184)",1.646
"(9, 2, 275911)",1.7895599999999998
"(9, 2, 275912)",1.82409
"(9, 2, 276240)",1.79529
"(9, 2, 276241)",1.20707
"(9, 2, 276264)",1.14515
"(9, 2, 276265)",1.40423
"(9, 2, 276268)",1.19216
"(9, 2, 276269)",1.25872
"(9, 2, 276737)",1.60664
"(9, 2, 276738)",5.21387
"(10, 0, 276183)",3.05517
"(10, 0, 276184)",1.6811
"(10, 0, 275911)",1.7770400000000002
"(10, 0, 275912)",1.33316
"(10, 0, 276240)",1.80549
"(10, 0, 276241)",1.38632
"(10, 0, 276264)",1.22582
"(10, 0, 276265)",1.22049
"(10, 0, 276268)",1.28647
"(10, 0, 276269)",1.23188
"(10, 0, 276737)",1.69135
"(10, 0, 276738)",2.07024
"(10, 1, 276183)",3.03536
"(10, 1, 276184)",1.63035
"(10, 1, 275911)",1.85847
"(10, 1, 275912)",1.3356
"(10, 1, 276240)",1.77335
"(10, 1, 276241)",1.37159
"(10, 1, 276264)",1.23148
"(10, 1, 276265)",1.1266
"(10, 1, 276268)",1.30863
"(10, 1, 276269)",1.21964
"(10, 1, 276737)",1.78605
"(10, 1, 276738)",1.73371
"(10, 2, 276183)",2.89486
